Date,Open,High,Low,Close,Volume,Adj Close
31/12/1999,6930.200195,6930.200195,6930.200195,6930.200195,0,6930.200195
30/12/1999,6835.899902,6950.600098,6835.899902,6930.200195,89162000,6930.200195
29/12/1999,6806.5,6860.799805,6801.100098,6835.899902,164536000,6835.899902
28/12/1999,6806.5,6806.5,6806.5,6806.5,0,6806.5
27/12/1999,6806.5,6806.5,6806.5,6806.5,0,6806.5
24/12/1999,6776.799805,6815.700195,6772.899902,6806.5,65604000,6806.5
23/12/1999,6728.600098,6803.100098,6722.799805,6776.799805,203131000,6776.799805
22/12/1999,6707.5,6750.299805,6691.600098,6728.600098,261093000,6728.600098
21/12/1999,6731.200195,6731.200195,6675.600098,6707.5,409497000,6707.5
20/12/1999,6724.600098,6761.700195,6707,6731.200195,369406000,6731.200195
17/12/1999,6672,6757,6646.399902,6724.600098,639206000,6724.600098
16/12/1999,6633.799805,6705.100098,6633.799805,6672,702661000,6672
15/12/1999,6702.100098,6716,6588.700195,6633.799805,760261000,6633.799805
14/12/1999,6710.700195,6735.299805,6663.200195,6702.100098,824099000,6702.100098
13/12/1999,6739.5,6769.700195,6710.700195,6710.700195,610591000,6710.700195
10/12/1999,6680.799805,6740.100098,6659.700195,6739.5,866866000,6739.5
09/12/1999,6619.399902,6688,6619.399902,6680.799805,734306000,6680.799805
08/12/1999,6660.899902,6660.899902,6609.5,6619.399902,916311000,6619.399902
07/12/1999,6694,6728.899902,6659.700195,6660.899902,729797000,6660.899902
06/12/1999,6742.200195,6769.399902,6657.100098,6694,640360000,6694
03/12/1999,6653.700195,6772.100098,6652.299805,6742.200195,954355000,6742.200195
02/12/1999,6646,6694.200195,6623,6653.700195,946100000,6653.700195
01/12/1999,6597.200195,6655.799805,6575.299805,6646,642023000,6646
30/11/1999,6692.299805,6692.299805,6586.799805,6597.200195,881508000,6597.200195
29/11/1999,6684.799805,6759.299805,6659.600098,6692.299805,602630000,6692.299805
26/11/1999,6682.799805,6743.100098,6654.399902,6684.799805,810689000,6684.799805
25/11/1999,6561.799805,6686.100098,6558,6682.799805,785592000,6682.799805
24/11/1999,6534.200195,6569.5,6493.700195,6561.799805,741816000,6561.799805
23/11/1999,6442,6551.299805,6426.600098,6534.200195,884722000,6534.200195
22/11/1999,6482.299805,6564.600098,6422,6442,637864000,6442
19/11/1999,6550.799805,6593.399902,6456.200195,6482.299805,1040161000,6482.299805
18/11/1999,6555.700195,6590,6520.5,6550.799805,1121728000,6550.799805
17/11/1999,6583,6627.100098,6534.5,6555.700195,1134824000,6555.700195
16/11/1999,6533.600098,6596.399902,6524.200195,6583,847962000,6583
15/11/1999,6511.600098,6574.600098,6498.100098,6533.600098,698814000,6533.600098
12/11/1999,6551.399902,6612.799805,6488.100098,6511.600098,872255000,6511.600098
11/11/1999,6447,6552.700195,6447,6551.399902,778096000,6551.399902
10/11/1999,6435.5,6475,6416.799805,6447,620981000,6447
09/11/1999,6374.299805,6483.100098,6374.299805,6435.5,754035000,6435.5
08/11/1999,6356.600098,6398,6338.5,6374.299805,492501000,6374.299805
05/11/1999,6331.299805,6402,6309.200195,6356.600098,713905000,6356.600098
04/11/1999,6280.799805,6357.200195,6280.299805,6331.299805,722251000,6331.299805
03/11/1999,6252,6298.799805,6231.200195,6280.799805,613871000,6280.799805
02/11/1999,6284,6284,6231,6252,593045000,6252
01/11/1999,6255.700195,6297.799805,6232.200195,6284,444313000,6284
29/10/1999,6149.100098,6279.299805,6146.299805,6255.700195,754646000,6255.700195
28/10/1999,6045.700195,6166.5,5990.100098,6149.100098,803535000,6149.100098
27/10/1999,6092.399902,6092.399902,6016.700195,6045.700195,558246000,6045.700195
26/10/1999,6009.399902,6096.700195,5994.799805,6092.399902,526276000,6092.399902
25/10/1999,6058.899902,6109.399902,5991.700195,6009.399902,664108000,6009.399902
22/10/1999,5939.299805,6060.200195,5939.299805,6058.899902,684224000,6058.899902
21/10/1999,6006.700195,6043.799805,5888.100098,5939.299805,876247000,5939.299805
20/10/1999,5993.700195,6028.5,5970,6006.700195,689519000,6006.700195
19/10/1999,5869.200195,5993.700195,5869.200195,5993.700195,703616000,5993.700195
18/10/1999,5907.299805,5907.299805,5798.299805,5869.200195,419844000,5869.200195
15/10/1999,6039.399902,6039.399902,5842.299805,5907.299805,670374000,5907.299805
14/10/1999,6113.399902,6131.600098,6038.100098,6039.399902,676988000,6039.399902
13/10/1999,6174.799805,6174.799805,6079,6113.399902,579557000,6113.399902
12/10/1999,6234.799805,6242.799805,6164.899902,6174.899902,677902000,6174.899902
11/10/1999,6199.399902,6238.700195,6185.799805,6234.799805,449854000,6234.799805
08/10/1999,6200.399902,6250.799805,6160.600098,6199.399902,524039000,6199.399902
07/10/1999,6097.5,6221.700195,6097.5,6200.5,698053000,6200.5
06/10/1999,6084.5,6097.5,6012.5,6097.5,662834000,6097.5
05/10/1999,6052.899902,6100.200195,6042.399902,6084.5,515629000,6084.5
04/10/1999,5970.700195,6057.200195,5967.299805,6052.899902,445882000,6052.899902
01/10/1999,6029.799805,6059.799805,5960.299805,5970.700195,569168000,5970.700195
30/09/1999,6020.600098,6041.600098,5964.5,6029.799805,458570000,6029.799805
29/09/1999,6007.200195,6077.200195,5941.5,6020.600098,459203000,6020.600098
28/09/1999,6078.600098,6078.600098,6006.799805,6007.200195,511668000,6007.200195
27/09/1999,5937.600098,6087.700195,5937.600098,6078.600098,585408000,6078.600098
24/09/1999,5969.700195,5989.700195,5900.799805,5937.600098,936648000,5937.600098
23/09/1999,5913.899902,6022.200195,5910.100098,5969.700195,738646000,5969.700195
22/09/1999,5957.299805,5965.700195,5868.399902,5913.899902,652801000,5913.899902
21/09/1999,6056.5,6080.700195,5942.899902,5957.299805,679411000,5957.299805
20/09/1999,6039.799805,6094.700195,6030.299805,6056.5,477328000,6056.5
17/09/1999,6030.700195,6062,6012.399902,6039.799805,550444000,6039.799805
16/09/1999,6048.299805,6082,6010,6014.600098,518915000,6014.600098
15/09/1999,6109.299805,6118.399902,6043.600098,6067.700195,624557000,6067.700195
14/09/1999,6186.200195,6250.899902,6104.899902,6116,469220000,6116
13/09/1999,6206.5,6232.299805,6127,6169,403331000,6169
10/09/1999,6278.100098,6300.399902,6191,6191,478352000,6191
09/09/1999,6255.5,6271.200195,6242.299805,6260.600098,464004000,6260.600098
08/09/1999,6316,6316,6158.799805,6253.600098,479165000,6253.600098
07/09/1999,6376.700195,6381.600098,6302.5,6309.5,440644000,6309.5
06/09/1999,6360.600098,6388.399902,6351.399902,6375.700195,335106000,6375.700195
03/09/1999,6209.899902,6342,6207.700195,6332.200195,494971000,6332.200195
02/09/1999,6271.700195,6277.299805,6168.299805,6195.600098,521857000,6195.600098
01/09/1999,6251.100098,6279.899902,6207.399902,6276.200195,495028000,6276.200195
31/08/1999,6350.799805,6350.799805,6246.399902,6246.399902,438278000,6246.399902
30/08/1999,6375.200195,6375.200195,6375.200195,6375.200195,0,6375.200195
27/08/1999,6378.899902,6413.299805,6350.100098,6375.200195,390603000,6375.200195
26/08/1999,6382.5,6434.399902,6361.5,6383.899902,517989000,6383.899902
25/08/1999,6345.899902,6399.600098,6345.899902,6369.5,554520000,6369.5
24/08/1999,6326.299805,6333.700195,6286.5,6315.100098,429530000,6315.100098
23/08/1999,6185.700195,6330,6185.700195,6322.100098,451157000,6322.100098
20/08/1999,6135.399902,6187.299805,6130.299805,6180.799805,387124000,6180.799805
19/08/1999,6210.100098,6217.899902,6104.200195,6118,518015000,6118
18/08/1999,6168.700195,6233,6160.600098,6201.799805,512588000,6201.799805
17/08/1999,6232.799805,6240.5,6166.200195,6166.5,461237000,6166.5
16/08/1999,6246.600098,6263.5,6207.299805,6235.399902,364238000,6235.399902
13/08/1999,6142.200195,6247.700195,6115.700195,6245.100098,576230000,6245.100098
12/08/1999,6045.200195,6153.299805,6045.200195,6153.299805,512695000,6153.299805
11/08/1999,5980.399902,6049.100098,5980,6014.399902,474682000,6014.399902
10/08/1999,6125.100098,6126.899902,5976.200195,5978.399902,553007000,5978.399902
09/08/1999,6125.899902,6164.899902,6112.100098,6126.5,384825000,6126.5
06/08/1999,6130.299805,6179.299805,6098.799805,6121,472860000,6121
05/08/1999,6198.399902,6198.399902,6078.5,6101.600098,596869000,6101.600098
04/08/1999,6253.299805,6282.899902,6218.799805,6235.399902,489970000,6235.399902
03/08/1999,6285,6298.100098,6220.100098,6250.700195,561676000,6250.700195
02/08/1999,6228.399902,6301.899902,6156.700195,6288.299805,408957000,6288.299805
30/07/1999,6145.799805,6232.799805,6142,6231.899902,541800000,6231.899902
29/07/1999,6257,6257.600098,6117.5,6117.5,544353000,6117.5
28/07/1999,6272.5,6316.200195,6258,6297.200195,558392000,6297.200195
27/07/1999,6191.399902,6281.700195,6191.399902,6262.799805,476667000,6262.799805
26/07/1999,6207.700195,6223.899902,6092.100098,6169.100098,457057000,6169.100098
23/07/1999,6285.700195,6305.5,6199.100098,6207.399902,530019000,6207.399902
22/07/1999,6343.200195,6355.5,6272.799805,6297.799805,570857000,6297.799805
21/07/1999,6370.799805,6374.399902,6310,6329.799805,585784000,6329.799805
20/07/1999,6468.700195,6478.5,6384.899902,6392,577555000,6392
19/07/1999,6568.600098,6622.100098,6476.5,6483.700195,381659000,6483.700195
16/07/1999,6586.700195,6592.200195,6544.200195,6563.299805,461859000,6563.299805
15/07/1999,6484.700195,6583.700195,6470.299805,6575,547621000,6575
14/07/1999,6456.399902,6535.899902,6453.899902,6473.100098,586119000,6473.100098
13/07/1999,6545.700195,6545.700195,6445.600098,6445.600098,493232000,6445.600098
12/07/1999,6565.5,6623.799805,6544.100098,6545.5,564562000,6545.5
09/07/1999,6554.700195,6585.100098,6538.799805,6562.600098,508528000,6562.600098
08/07/1999,6603.399902,6649.5,6520.100098,6557.299805,604282000,6557.299805
07/07/1999,6606.799805,6631.5,6560.600098,6597.399902,600260000,6597.399902
06/07/1999,6591.799805,6620.799805,6543.899902,6620.600098,484454000,6620.600098
05/07/1999,6516.100098,6606.899902,6516,6592,583278000,6592
02/07/1999,6494.700195,6521.799805,6459.5,6491.899902,521552000,6491.899902
01/07/1999,6372.100098,6489,6372.100098,6488.899902,698925000,6488.899902
30/06/1999,6338.100098,6371.600098,6287.899902,6318.5,616271000,6318.5
29/06/1999,6414.899902,6430.299805,6301.799805,6307.100098,690910000,6307.100098
28/06/1999,6436.899902,6438.200195,6388.799805,6405.799805,392607000,6405.799805
25/06/1999,6409.399902,6446.200195,6379.600098,6435.399902,497287000,6435.399902
24/06/1999,6498.299805,6514.299805,6404.700195,6416.700195,660525000,6416.700195
23/06/1999,6557.600098,6557.600098,6471.600098,6496.5,690641000,6496.5
22/06/1999,6567.100098,6571.600098,6513.100098,6552.399902,473448000,6552.399902
21/06/1999,6551.799805,6613.600098,6551.799805,6581.299805,534898000,6581.299805
18/06/1999,6511.100098,6593.100098,6508.899902,6527.799805,581088000,6527.799805
17/06/1999,6518,6548.100098,6465.799805,6493.600098,466348000,6493.600098
16/06/1999,6460.299805,6535.299805,6430.799805,6504.899902,596573000,6504.899902
15/06/1999,6435.100098,6451.399902,6403.799805,6451.200195,551012000,6451.200195
14/06/1999,6495.299805,6495.299805,6402.100098,6430.200195,919104000,6430.200195
11/06/1999,6407.899902,6501.5,6406.399902,6484.799805,429696000,6484.799805
10/06/1999,6455.200195,6469.399902,6381.5,6403.399902,507698000,6403.399902
09/06/1999,6429.200195,6472.399902,6418.700195,6453,448392000,6453
08/06/1999,6414.200195,6466.399902,6410.5,6431.5,428610000,6431.5
07/06/1999,6392.700195,6425.899902,6380.5,6412,418248000,6412
04/06/1999,6348.200195,6365.799805,6274.100098,6361.5,369446000,6361.5
03/06/1999,6315.899902,6359.700195,6302.200195,6348.600098,384905000,6348.600098
02/06/1999,6248,6313.799805,6243.100098,6302.200195,482194000,6302.200195
01/06/1999,6231,6354.299805,6227.5,6250,508055000,6250
31/05/1999,6226.200195,6226.200195,6226.200195,6226.200195,0,6226.200195
28/05/1999,6193.5,6229.100098,6110.100098,6226.200195,484224000,6226.200195
27/05/1999,6246.799805,6279.799805,6155.200195,6199.5,553814000,6199.5
26/05/1999,6244.200195,6292,6178.100098,6236.799805,572601000,6236.799805
25/05/1999,6280.799805,6280.799805,6184.799805,6249.299805,679625000,6249.299805
24/05/1999,6362.799805,6462.299805,6322.100098,6322.100098,369539000,6322.100098
21/05/1999,6368.799805,6391.899902,6345.100098,6353.100098,477114000,6353.100098
20/05/1999,6285.100098,6371.299805,6285.100098,6368.200195,628174000,6368.200195
19/05/1999,6229,6268.200195,6193,6266.700195,734705000,6266.700195
18/05/1999,6191.5,6225.700195,6147.600098,6206.399902,559136000,6206.399902
17/05/1999,6285.399902,6285.399902,6160.5,6165.799805,412365000,6165.799805
14/05/1999,6460,6465.5,6261.399902,6300.399902,515074000,6300.399902
13/05/1999,6352.600098,6466,6352.600098,6456.600098,477352000,6456.600098
12/05/1999,6385.600098,6389.600098,6283.100098,6343.100098,582469000,6343.100098
11/05/1999,6350.5,6390.399902,6349.700195,6378.299805,585002000,6378.299805
10/05/1999,6374,6390.299805,6280.399902,6348.799805,439692000,6348.799805
07/05/1999,6411.600098,6411.600098,6336.200195,6356,561266000,6356
06/05/1999,6427.700195,6485.700195,6351.799805,6406.600098,676383000,6406.600098
05/05/1999,6527.399902,6527.399902,6401.700195,6401.700195,516462000,6401.700195
04/05/1999,6593.5,6663.799805,6515.700195,6533.100098,578581000,6533.100098
03/05/1999,6552.200195,6552.200195,6552.200195,6552.200195,0,6552.200195
30/04/1999,6520.5,6585,6520.5,6552.200195,519794000,6552.200195
29/04/1999,6592,6592,6493.600098,6497.600098,543516000,6497.600098
28/04/1999,6595.5,6613,6577.799805,6598.799805,587528000,6598.799805
27/04/1999,6527.5,6635.899902,6522.799805,6593.600098,531574000,6593.600098
26/04/1999,6434.899902,6521.899902,6434.899902,6503.600098,463347000,6503.600098
23/04/1999,6442.600098,6469.200195,6418.799805,6428,469680000,6428
22/04/1999,6362.200195,6457.100098,6362.200195,6413.600098,675280000,6413.600098
21/04/1999,6324.799805,6342.100098,6285,6311,673298000,6311
20/04/1999,6446.700195,6446.700195,6280.200195,6319.799805,620204000,6319.799805
19/04/1999,6433.700195,6515.299805,6414.600098,6515.299805,522511000,6515.299805
16/04/1999,6494.200195,6513.200195,6410.799805,6420.600098,869380000,6420.600098
15/04/1999,6487.100098,6517.600098,6443.299805,6466.100098,630641000,6466.100098
14/04/1999,6511.299805,6539.899902,6463.600098,6493.600098,633821000,6493.600098
13/04/1999,6463.600098,6519.5,6463.600098,6513.100098,546087000,6513.100098
12/04/1999,6463.799805,6463.799805,6377.200195,6441.200195,460944000,6441.200195
09/04/1999,6460.200195,6512.100098,6416.5,6472.799805,527658000,6472.799805
08/04/1999,6478.299805,6489.700195,6405.200195,6437.899902,472954000,6437.899902
07/04/1999,6421.899902,6496.100098,6421.899902,6473.200195,535940000,6473.200195
06/04/1999,6367.200195,6443.899902,6367.200195,6415.299805,513649000,6415.299805
05/04/1999,6330,6330,6330,6330,0,6330
02/04/1999,6330,6330,6330,6330,0,6330
01/04/1999,6283.100098,6399.100098,6280.700195,6330,529933000,6330
31/03/1999,6263.200195,6352.5,6263.200195,6295.299805,489508000,6295.299805
30/03/1999,6265.799805,6278.799805,6237.600098,6264.200195,609845000,6264.200195
29/03/1999,6157.799805,6253.799805,6138.299805,6252.899902,438246000,6252.899902
26/03/1999,6087.299805,6139.299805,6061.600098,6139.200195,691385000,6139.200195
25/03/1999,6024.399902,6095.899902,6024.399902,6085,660306000,6085
24/03/1999,6044.899902,6044.899902,5968.299805,6016.700195,665220000,6016.700195
23/03/1999,6079.700195,6124.700195,6048.600098,6060.5,513031000,6060.5
22/03/1999,6155.200195,6200.100098,6128.899902,6152.799805,473538000,6152.799805
19/03/1999,6160.799805,6211.200195,6135.600098,6163.200195,643500000,6163.200195
18/03/1999,6144.799805,6161.399902,6074.899902,6114.299805,584552000,6114.299805
17/03/1999,6194.5,6194.5,6109.700195,6140.600098,519472000,6140.600098
16/03/1999,6216.799805,6269.600098,6181.200195,6201.899902,529761000,6201.899902
15/03/1999,6259.200195,6280.799805,6159.399902,6206.799805,1020475000,6206.799805
12/03/1999,6332.100098,6365.399902,6272.799805,6282.200195,592987000,6282.200195
11/03/1999,6290.399902,6360.299805,6241.200195,6335.700195,707202000,6335.700195
10/03/1999,6232.700195,6242.100098,6168.600098,6241.5,582304000,6241.5
09/03/1999,6220.5,6287.299805,6196.899902,6237.700195,501440000,6237.700195
08/03/1999,6210,6234.5,6174.600098,6208.899902,433866000,6208.899902
05/03/1999,6141.700195,6243.299805,6122.5,6205.5,574841000,6205.5
04/03/1999,6057.100098,6117.899902,6021.399902,6101.5,597497000,6101.5
03/03/1999,6057.299805,6116,6039.899902,6048.299805,510207000,6048.299805
02/03/1999,6062.299805,6089.600098,6033.5,6061.299805,452505000,6061.299805
01/03/1999,6177.5,6185.200195,6032.700195,6060.899902,467096000,6060.899902
26/02/1999,6207,6222.700195,6156.600098,6175.100098,523316000,6175.100098
25/02/1999,6272.100098,6319.799805,6193.399902,6206.5,687962000,6206.5
24/02/1999,6152.200195,6316.600098,6146.799805,6307.600098,593926000,6307.600098
23/02/1999,6118.700195,6185.200195,6111.899902,6155.200195,502257000,6155.200195
22/02/1999,6037.700195,6080.899902,5994.799805,6069.899902,469166000,6069.899902
19/02/1999,6066.299805,6066.399902,6009.5,6031.200195,453555000,6031.200195
18/02/1999,6084.100098,6117.799805,6007.100098,6074.899902,538899000,6074.899902
17/02/1999,6090.700195,6111.899902,6040.700195,6078.399902,530407000,6078.399902
16/02/1999,6042.600098,6133.200195,6042.600098,6108.600098,583208000,6108.600098
15/02/1999,5930.200195,6033.200195,5924,6023.200195,354578000,6023.200195
12/02/1999,5940,6032.5,5880.200195,5950.700195,675459000,5950.700195
11/02/1999,5792.100098,5888.700195,5792.100098,5888.5,685796000,5888.5
10/02/1999,5779.600098,5779.600098,5697.700195,5770.200195,537083000,5770.200195
09/02/1999,5838.5,5868.100098,5756.5,5779.899902,510289000,5779.899902
08/02/1999,5867.399902,5867.399902,5789.600098,5834.899902,440523000,5834.899902
05/02/1999,5932.200195,5940.799805,5848.399902,5855.299805,524304000,5855.299805
04/02/1999,5993,6041.5,5924.700195,5939.899902,615080000,5939.899902
03/02/1999,6012.399902,6048.200195,5922.799805,5940.299805,624823000,5940.299805
02/02/1999,6004.799805,6031.799805,5915.200195,6013,561166000,6013
01/02/1999,5926,6045,5925.700195,6012.399902,586046000,6012.399902
29/01/1999,5902.600098,5941.700195,5832,5896,614163000,5896
28/01/1999,5856.700195,5959.799805,5841.200195,5872.5,679932000,5872.5
27/01/1999,5947.799805,5989.299805,5859.5,5876.399902,614935000,5876.399902
26/01/1999,5893.799805,5927.799805,5822.899902,5885.700195,505551000,5885.700195
25/01/1999,5844.5,5905.799805,5749.299805,5880.899902,381671000,5880.899902
22/01/1999,5972,5972,5835.100098,5861.200195,585793000,5861.200195
21/01/1999,6097.600098,6124.600098,6021.899902,6022.299805,686857000,6022.299805
20/01/1999,6050.5,6129.100098,6048.799805,6105.600098,721035000,6105.600098
19/01/1999,6106.5,6138.700195,6016.399902,6027.600098,605031000,6027.600098
18/01/1999,6013.399902,6123.899902,6013.200195,6123.899902,619850000,6123.899902
15/01/1999,5804.600098,5941,5736.799805,5941,584966000,5941
14/01/1999,5842,5937.799805,5798.700195,5820.200195,714333000,5820.200195
13/01/1999,5984.200195,5984.200195,5746.5,5850.100098,619930000,5850.100098
12/01/1999,6086.100098,6140.299805,6024.5,6033.600098,565013000,6033.600098
11/01/1999,6164.600098,6186.5,6063.299805,6085,410137000,6085
08/01/1999,6115.399902,6195.600098,6114.799805,6147.200195,559612000,6147.200195
07/01/1999,6145.899902,6153.700195,6042.5,6101.200195,650124000,6101.200195
06/01/1999,5968.899902,6157.399902,5968.899902,6148.799805,903848000,6148.799805
05/01/1999,5882.299805,5980.5,5875.799805,5958.200195,1033599000,5958.200195
04/01/1999,5909.399902,5916.899902,5811.299805,5879.399902,689690000,5879.399902
01/01/1999,5882.600098,5882.600098,5882.600098,5882.600098,0,5882.600098
31/12/1998,5882.600098,5882.600098,5882.600098,5882.600098,0,5882.600098
30/12/1998,5932.700195,5944.899902,5809,5882.600098,0,5882.600098
29/12/1998,5873.399902,5970.100098,5873.399902,5941.5,0,5941.5
28/12/1998,5867.200195,5867.200195,5867.200195,5867.200195,0,5867.200195
25/12/1998,5867.200195,5867.200195,5867.200195,5867.200195,0,5867.200195
24/12/1998,5909.399902,5911.5,5867.100098,5867.200195,0,5867.200195
23/12/1998,5835.899902,5908.799805,5835.899902,5908.799805,0,5908.799805
22/12/1998,5871.100098,5893.299805,5825.200195,5843.299805,0,5843.299805
21/12/1998,5736.899902,5892.299805,5736.100098,5876.5,0,5876.5
18/12/1998,5689.600098,5772.100098,5674,5741.899902,0,5741.899902
17/12/1998,5634.899902,5685.5,5591.100098,5685.200195,0,5685.200195
16/12/1998,5576.399902,5636.799805,5568.399902,5630.399902,0,5630.399902
15/12/1998,5529.200195,5559.799805,5511.600098,5557.100098,0,5557.100098
14/12/1998,5535.700195,5548,5468.399902,5534.5,0,5534.5
11/12/1998,5658.299805,5658.299805,5515.5,5541.700195,0,5541.700195
10/12/1998,5671.299805,5712.700195,5614.600098,5660.299805,0,5660.299805
09/12/1998,5635.200195,5691.700195,5572.399902,5669.100098,0,5669.100098
08/12/1998,5592.100098,5639.799805,5582,5615.700195,0,5615.700195
07/12/1998,5599.899902,5624.799805,5573.600098,5576.700195,0,5576.700195
04/12/1998,5544.899902,5613.700195,5489.299805,5581.899902,0,5581.899902
03/12/1998,5487.899902,5597.200195,5377.200195,5566.100098,0,5566.100098
02/12/1998,5550,5565.299805,5490.200195,5507.200195,0,5507.200195
01/12/1998,5723.299805,5723.299805,5537.5,5537.5,0,5537.5
30/11/1998,5831.5,5866.299805,5743.899902,5743.899902,0,5743.899902
27/11/1998,5808.799805,5870.799805,5768.700195,5844.200195,0,5844.200195
26/11/1998,5755.799805,5854.5,5744.100098,5827.899902,0,5827.899902
25/11/1998,5836,5836,5732.5,5755.299805,0,5755.299805
24/11/1998,5852.799805,5881.700195,5773,5798.299805,0,5798.299805
23/11/1998,5737.899902,5854.399902,5737.899902,5848.399902,0,5848.399902
20/11/1998,5613.5,5751.899902,5609.799805,5717.5,0,5717.5
19/11/1998,5481.299805,5616.700195,5468.100098,5606.200195,0,5606.200195
18/11/1998,5508.299805,5554.200195,5467.100098,5474,0,5474
17/11/1998,5505.399902,5562.399902,5491.899902,5502.700195,0,5502.700195
16/11/1998,5472.100098,5540.700195,5472.100098,5510.5,0,5510.5
13/11/1998,5457.299805,5464.899902,5370.600098,5463.200195,0,5463.200195
12/11/1998,5464.200195,5464.200195,5402.399902,5449,0,5449
11/11/1998,5449.299805,5516.299805,5449.299805,5476.799805,0,5476.799805
10/11/1998,5426.799805,5435.700195,5359.5,5432.299805,0,5432.299805
09/11/1998,5489.899902,5507.100098,5399.100098,5433.899902,0,5433.899902
06/11/1998,5504.299805,5575.299805,5458.5,5491,0,5491
05/11/1998,5613.100098,5613.100098,5467.899902,5479.799805,0,5479.799805
04/11/1998,5532.600098,5645.100098,5503.899902,5622.899902,0,5622.899902
03/11/1998,5520,5566.5,5480,5503.899902,0,5503.899902
02/11/1998,5454.299805,5564.399902,5453.700195,5525.5,0,5525.5
30/10/1998,5398.100098,5455.200195,5398.100098,5438.399902,0,5438.399902
29/10/1998,5287.100098,5362.700195,5276.100098,5358.5,0,5358.5
28/10/1998,5291.399902,5293.899902,5238.700195,5293.899902,0,5293.899902
27/10/1998,5270.100098,5372.100098,5231.5,5331.200195,0,5331.200195
26/10/1998,5236.5,5329,5215.200195,5231.5,0,5231.5
23/10/1998,5225.899902,5238.299805,5159.899902,5217.100098,0,5217.100098
22/10/1998,5210.600098,5259.399902,5210.600098,5229.899902,0,5229.899902
21/10/1998,5237.899902,5282.399902,5203.200195,5206.700195,0,5206.700195
20/10/1998,5076.899902,5267.899902,5076.899902,5251.899902,0,5251.899902
19/10/1998,5130.700195,5130.700195,5055.700195,5077.5,0,5077.5
16/10/1998,5149.600098,5208.100098,5099.899902,5133.100098,0,5133.100098
15/10/1998,5054.5,5125.600098,5011,5056.299805,0,5056.299805
14/10/1998,4976.899902,5052.399902,4935.700195,5038.399902,0,5038.399902
13/10/1998,5018.799805,5052.799805,4956.399902,4990.100098,0,4990.100098
12/10/1998,4841.5,5043.399902,4841.5,5037.700195,0,5037.700195
09/10/1998,4716.899902,4823.399902,4716.899902,4823.399902,0,4823.399902
08/10/1998,4828.700195,4828.700195,4599.200195,4698.899902,0,4698.899902
07/10/1998,4871.100098,4949.5,4777.100098,4828.899902,0,4828.899902
06/10/1998,4682.200195,4863.700195,4682.200195,4854,0,4854
05/10/1998,4743.799805,4779.799805,4643.299805,4648.700195,0,4648.700195
02/10/1998,4897.299805,4897.299805,4724.200195,4750.399902,0,4750.399902
01/10/1998,5024.799805,5024.799805,4881.299805,4908.200195,0,4908.200195
30/09/1998,5114.200195,5114.200195,5003.899902,5064.399902,0,5064.399902
29/09/1998,5073.299805,5109.399902,5042.700195,5108.700195,0,5108.700195
28/09/1998,5069.799805,5097.299805,5022,5093.5,0,5093.5
25/09/1998,5136.899902,5136.899902,5016,5061,0,5061
24/09/1998,5256.5,5322.299805,5158.600098,5167.600098,0,5167.600098
23/09/1998,5122,5219.5,5122,5214.700195,0,5214.700195
22/09/1998,5013.200195,5124.100098,5013.200195,5103.299805,0,5103.299805
21/09/1998,5047.200195,5047.200195,4899.600098,4990.299805,0,4990.299805
18/09/1998,5111.399902,5152.200195,5034.700195,5055.600098,0,5055.600098
17/09/1998,5273.899902,5273.899902,5101.5,5132.899902,0,5132.899902
16/09/1998,5290.200195,5360.600098,5276.799805,5291.700195,0,5291.700195
15/09/1998,5256.100098,5283,5192.5,5281.700195,0,5281.700195
14/09/1998,5123,5268.600098,5122,5268.600098,0,5268.600098
11/09/1998,5115.600098,5137.700195,4988.799805,5118.600098,0,5118.600098
10/09/1998,5299.399902,5299.399902,5121.799805,5136.600098,0,5136.600098
09/09/1998,5336.700195,5365.200195,5256.399902,5311.299805,0,5311.299805
08/09/1998,5354.299805,5399.799805,5313.899902,5344.200195,0,5344.200195
07/09/1998,5204.5,5352.600098,5204.5,5347,0,5347
04/09/1998,5114.700195,5194.899902,5113.5,5167,0,5167
03/09/1998,5215.100098,5215.100098,5089.299805,5118.700195,0,5118.700195
02/09/1998,5219.700195,5341.600098,5219.299805,5235.899902,0,5235.899902
01/09/1998,5139.5,5219,5075.700195,5169.100098,0,5169.100098
31/08/1998,5249.399902,5249.399902,5249.399902,5249.399902,0,5249.399902
28/08/1998,5305.200195,5371,5108.700195,5249.399902,0,5249.399902
27/08/1998,5525.5,5554.700195,5353.5,5368.5,0,5368.5
26/08/1998,5654.399902,5654.399902,5501.700195,5545.399902,0,5545.399902
25/08/1998,5561,5655.600098,5561,5654.399902,0,5654.399902
24/08/1998,5503.299805,5553.700195,5444.5,5553.700195,0,5553.700195
21/08/1998,5654.899902,5654.899902,5455.100098,5477,0,5477
20/08/1998,5700.399902,5706.799805,5631.799805,5667.399902,0,5667.399902
19/08/1998,5652.200195,5712.799805,5652.200195,5694.299805,0,5694.299805
18/08/1998,5501.700195,5648.200195,5501.700195,5648.200195,0,5648.200195
17/08/1998,5450.700195,5485.899902,5398,5467.200195,0,5467.200195
14/08/1998,5434.899902,5517.600098,5434.899902,5455,0,5455
13/08/1998,5443.399902,5443.399902,5350.299805,5399.5,0,5399.5
12/08/1998,5470.899902,5494.299805,5403.600098,5462.200195,0,5462.200195
